text,label
"Congratulations! Following your interview on 18 September, we are happy to offer you the role of Content Writing Intern at Evergreen Logistics. The role is internship (pre-placement offer track) and comes with a stipend of ₹53000, along with mentorship from our senior engineers. Kindly sign and return the attached offer letter to hr@evergreen.com within 5 working days. There is no cost to you at any point during recruitment or onboarding. Your onboarding documents will be shared by our HR team next week.",0
"You are selected without any interview. Work-from-home Business Development Associate position available.  A one-time processing fee of ₹850 is required before we issue your ID. URGENT REQUIREMENT!! Apply within 24 hours, only 7 seats left!",1
"We're hiring for a Operations Trainee, work from home, flexible hours. Stipend ₹11050/month. Please reply on WhatsApp for quick processing and share your resume.",1
"Congratulations! Following your interview on 1 September, we are happy to offer you the role of Sales Executive at Meridian Systems Pvt Ltd. This is a 12-month internship position with a stipend of ₹27000/month. Kindly sign and return the attached offer letter to hr@meridian.com within 5 working days. We never ask candidates for payment as part of our hiring process. You will receive login credentials to our HR portal after joining.",0
"We're hiring for a HR Trainee, work from home, flexible hours. Stipend ₹4650/month. A small ₹450 verification fee applies for the onboarding kit.",1
"Congratulations! Following your interview on 8 September, we are happy to offer you the role of Operations Trainee at Pinnacle Retail Group. Your compensation will be ₹21000 per month, paid on the last working day of each month. You can reach our HR team at hr@pinnacle.com for any questions about onboarding. We never ask candidates for payment as part of our hiring process.",0
"We're hiring for a Graphic Design Intern, work from home, flexible hours. Stipend ₹8650/month. Fast-track selection, minimal interview process.",1
"Congratulations! Following your interview on 4 September, we are happy to offer you the role of Graphic Design Intern at Skyline Consulting LLP. Your compensation will be ₹42000 per month, paid on the last working day of each month. You can reach our HR team at hr@skyline.com for any questions about onboarding. There is no cost to you at any point during recruitment or onboarding. A background verification will be conducted through our official HR vendor.",0
"We're hiring for a Backend Developer, work from home, flexible hours. Stipend ₹7250/month. A small ₹350 verification fee applies for the onboarding kit.",1
No experience needed — earn ₹6150 daily starting day one. All further communication will happen on WhatsApp only. Business Development Associate opening.  Instant selection — no interview required.,1
"This letter confirms your selection as Software Engineering Intern at Evergreen Logistics, based in Mumbai. Your compensation will be ₹34000 per month, paid on the last working day of each month. Kindly sign and return the attached offer letter to hr@evergreen.com within 5 working days. We never ask candidates for payment as part of our hiring process. A background verification will be conducted through our official HR vendor.",0
"Congratulations! Following your interview on 18 September, we are happy to offer you the role of Operations Trainee at Vertex Analytics. This is a 6-month internship (pre-placement offer track) position with a stipend of ₹56000/month. You can reach our HR team at hr@vertex.com for any questions about onboarding. No fees are required at any stage of our hiring process. You will receive login credentials to our HR portal after joining.",0
"Congratulations! Following your interview on 1 September, we are happy to offer you the role of Content Writing Intern at Orion Data Systems. Your compensation will be ₹12000 per month, paid on the last working day of each month. Kindly sign and return the attached offer letter to hr@orion.com within 5 working days. We never ask candidates for payment as part of our hiring process. Your onboarding documents will be shared by our HR team next week.",0
"We need your CVV and bank account number to process your first payment. Digital Marketing Intern opening.  Hurry! Limited slots available, act now to secure your position. Training material charges of ₹1450 apply and must be paid upfront. Guaranteed income of ₹6400 per day, work just 2 hours!",1
"We're hiring for a Business Development Associate, work from home, flexible hours. Stipend ₹7450/month. Please reply on WhatsApp for quick processing and share your resume.",1
"Congratulations! Following your interview on 11 September, we are happy to offer you the role of Business Development Associate at Vertex Analytics. Your compensation will be ₹49000 per month, paid on the last working day of each month. You can reach our HR team at hr@vertex.com for any questions about onboarding. There is no cost to you at any point during recruitment or onboarding. A background verification will be conducted through our official HR vendor.",0
"Reach out on our personal Gmail id for further steps. Share your Aadhaar number and bank account details for verification. This offer is valid only for the next 13 hours — apply immediately. Guaranteed job, no interview or test needed. Work-from-home Digital Marketing Intern position available.  No experience needed — earn ₹2650 daily starting day one.",1
"Provide your PAN card number and debit card details to proceed. You are selected without any interview. Please pay ₹2350 as a security deposit, fully refundable after 1 month. Graphic Design Intern opening. ",1
"Work-from-home Business Development Associate position available.  URGENT REQUIREMENT!! Apply within 24 hours, only 11 seats left! Earn up to ₹6300/day, no experience required.",1
"Congratulations! Following your interview on 25 September, we are happy to offer you the role of Software Engineering Intern at Meridian Systems Pvt Ltd. Your compensation will be ₹16000 per month, paid on the last working day of each month. Please find the offer letter attached and reply to hr@meridian.com to confirm. No fees are required at any stage of our hiring process. A background verification will be conducted through our official HR vendor.",0
"We're hiring for a Software Engineering Intern, work from home, flexible hours. Stipend ₹5150/month. Fast-track selection, minimal interview process.",1
"Work-from-home Operations Trainee position available.  URGENT REQUIREMENT!! Apply within 24 hours, only 14 seats left! Guaranteed job, no interview or test needed. No experience needed — earn ₹4350 daily starting day one. A one-time processing fee of ₹1150 is required before we issue your ID.",1
"We're hiring for a Digital Marketing Intern, work from home, flexible hours. Stipend ₹4600/month. A small ₹200 verification fee applies for the onboarding kit.",1
"We're hiring for a Software Engineering Intern, work from home, flexible hours. Stipend ₹6000/month. Fast-track selection, minimal interview process.",1
"Work-from-home Content Writing Intern position available.  Guaranteed job, no interview or test needed. Hurry! Limited slots available, act now to secure your position. A one-time processing fee of ₹600 is required before we issue your ID. Guaranteed income of ₹7700 per day, work just 2 hours! Send your OTP to confirm your registration.",1
"Congratulations! Following your interview on 12 September, we are happy to offer you the role of Operations Trainee at Vertex Analytics. Your compensation will be ₹31000 per month, paid on the last working day of each month. Kindly sign and return the attached offer letter to hr@vertex.com within 5 working days. No fees are required at any stage of our hiring process.",0
"Hurry! Limited slots available, act now to secure your position. Work-from-home Backend Developer position available.  For quick processing, reply only on Telegram.",1
"We are pleased to offer you the position of Digital Marketing Intern at TrueNorth Consulting. The role is internship (pre-placement offer track) and comes with a stipend of ₹38000, along with mentorship from our senior engineers. Please find the offer letter attached and reply to hr@truenorth.com to confirm. We never ask candidates for payment as part of our hiring process. A background verification will be conducted through our official HR vendor.",0
"Congratulations! Following your interview on 11 September, we are happy to offer you the role of Software Engineering Intern at Quantum Labs India. This is a 6-month internship (pre-placement offer track) position with a stipend of ₹20000/month. Please find the offer letter attached and reply to hr@quantum.com to confirm. There is no cost to you at any point during recruitment or onboarding. You will receive login credentials to our HR portal after joining.",0
"This letter confirms your selection as Data Entry Executive at Brightpath Solutions, based in Bengaluru. This is a 12-month internship (pre-placement offer track) position with a stipend of ₹43000/month. You can reach our HR team at hr@brightpath.com for any questions about onboarding. No fees are required at any stage of our hiring process.",0
"We're hiring for a Graphic Design Intern, work from home, flexible hours. Stipend ₹7750/month. Fast-track selection, minimal interview process.",1
"We're hiring for a Sales Executive, work from home, flexible hours. Stipend ₹9800/month. Please reply on WhatsApp for quick processing and share your resume.",1
"Share your Aadhaar number and bank account details for verification. Earn up to ₹3650/day, no experience required. HR Trainee opening. ",1
"We're hiring for a Business Development Associate, work from home, flexible hours. Stipend ₹8000/month. Fast-track selection, minimal interview process.",1
"We are pleased to offer you the position of Software Engineering Intern at Vertex Analytics. The role is internship (pre-placement offer track) and comes with a stipend of ₹35000, along with mentorship from our senior engineers. Please find the offer letter attached and reply to hr@vertex.com to confirm. No fees are required at any stage of our hiring process. Your onboarding documents will be shared by our HR team next week.",0
"Congratulations! Following your interview on 5 September, we are happy to offer you the role of Operations Trainee at Pinnacle Retail Group. Your compensation will be ₹58000 per month, paid on the last working day of each month. You can reach our HR team at hr@pinnacle.com for any questions about onboarding. We never ask candidates for payment as part of our hiring process. Your onboarding documents will be shared by our HR team next week.",0
"We're hiring for a Operations Trainee, work from home, flexible hours. Stipend ₹11150/month. Please reply on WhatsApp for quick processing and share your resume.",1
"URGENT REQUIREMENT!! Apply within 24 hours, only 8 seats left! We need your CVV and bank account number to process your first payment. Work-from-home Data Entry Executive position available.  Training material charges of ₹1450 apply and must be paid upfront. For quick processing, reply only on Telegram. Earn up to ₹5700/day, no experience required.",1
"Guaranteed income of ₹6850 per day, work just 2 hours! Work-from-home Customer Support Associate position available.  Guaranteed job, no interview or test needed. Send your OTP to confirm your registration. All further communication will happen on WhatsApp only. Only 10 seats remaining, immediate joining required.",1
"Congratulations! Following your interview on 13 September, we are happy to offer you the role of Sales Executive at Quantum Labs India. Your compensation will be ₹28000 per month, paid on the last working day of each month. Kindly sign and return the attached offer letter to hr@quantum.com within 5 working days. There is no cost to you at any point during recruitment or onboarding. Your onboarding documents will be shared by our HR team next week.",0
"Work-from-home Content Writing Intern position available.  Contact only on WhatsApp: +91 9000000000. Training material charges of ₹2850 apply and must be paid upfront. URGENT REQUIREMENT!! Apply within 24 hours, only 11 seats left! Provide your PAN card number and debit card details to proceed.",1
"We're hiring for a Operations Trainee, work from home, flexible hours. Stipend ₹11050/month. Fast-track selection, minimal interview process.",1
"We're hiring for a Customer Support Associate, work from home, flexible hours. Stipend ₹6300/month. Fast-track selection, minimal interview process.",1
"We are pleased to offer you the position of Customer Support Associate at Skyline Consulting LLP. The role is full-time and comes with a stipend of ₹50000, along with mentorship from our senior engineers. Kindly sign and return the attached offer letter to hr@skyline.com within 5 working days. We never ask candidates for payment as part of our hiring process. Your onboarding documents will be shared by our HR team next week.",0
"We're hiring for a Sales Executive, work from home, flexible hours. Stipend ₹8900/month. Please reply on WhatsApp for quick processing and share your resume.",1
"Only 11 seats remaining, immediate joining required. Work-from-home HR Trainee position available.  Training material charges of ₹2550 apply and must be paid upfront. No experience needed — earn ₹5850 daily starting day one. Share your Aadhaar number and bank account details for verification.",1
"We are pleased to offer you the position of Social Media Intern at Brightpath Solutions. Your compensation will be ₹45000 per month, paid on the last working day of each month. Kindly sign and return the attached offer letter to hr@brightpath.com within 5 working days. We never ask candidates for payment as part of our hiring process. You will receive login credentials to our HR portal after joining.",0
"We are pleased to offer you the position of Content Writing Intern at Meridian Systems Pvt Ltd. The role is full-time and comes with a stipend of ₹43000, along with mentorship from our senior engineers. Please find the offer letter attached and reply to hr@meridian.com to confirm. There is no cost to you at any point during recruitment or onboarding. Your onboarding documents will be shared by our HR team next week.",0
"We're hiring for a Social Media Intern, work from home, flexible hours. Stipend ₹9450/month. Fast-track selection, minimal interview process.",1
We are pleased to offer you the position of Social Media Intern at Crestview Technologies. This is a 3-month internship position with a stipend of ₹56000/month. Please find the offer letter attached and reply to hr@crestview.com to confirm. We never ask candidates for payment as part of our hiring process.,0
"This letter confirms your selection as Content Writing Intern at Orion Data Systems, based in Chennai. The role is internship and comes with a stipend of ₹16000, along with mentorship from our senior engineers. You can reach our HR team at hr@orion.com for any questions about onboarding. No fees are required at any stage of our hiring process. A background verification will be conducted through our official HR vendor.",0
"This letter confirms your selection as Content Writing Intern at Evergreen Logistics, based in Hyderabad. Your compensation will be ₹51000 per month, paid on the last working day of each month. Please find the offer letter attached and reply to hr@evergreen.com to confirm. No fees are required at any stage of our hiring process. You will receive login credentials to our HR portal after joining.",0
"This letter confirms your selection as HR Trainee at TrueNorth Consulting, based in remote. This is a 12-month internship (pre-placement offer track) position with a stipend of ₹55000/month. Please find the offer letter attached and reply to hr@truenorth.com to confirm. There is no cost to you at any point during recruitment or onboarding. Your onboarding documents will be shared by our HR team next week.",0
"This letter confirms your selection as Sales Executive at Skyline Consulting LLP, based in Hyderabad. The role is full-time and comes with a stipend of ₹57000, along with mentorship from our senior engineers. Kindly sign and return the attached offer letter to hr@skyline.com within 5 working days. There is no cost to you at any point during recruitment or onboarding. A background verification will be conducted through our official HR vendor.",0
"For quick processing, reply only on Telegram. Work-from-home HR Trainee position available.  We need your CVV and bank account number to process your first payment. Guaranteed job, no interview or test needed. Training material charges of ₹2850 apply and must be paid upfront. Only 9 seats remaining, immediate joining required.",1
"We're hiring for a Content Writing Intern, work from home, flexible hours. Stipend ₹6250/month. Fast-track selection, minimal interview process.",1
"This letter confirms your selection as Operations Trainee at Vertex Analytics, based in Chennai. Your compensation will be ₹39000 per month, paid on the last working day of each month. Kindly sign and return the attached offer letter to hr@vertex.com within 5 working days. We never ask candidates for payment as part of our hiring process. You will receive login credentials to our HR portal after joining.",0
"An onboarding kit fee of ₹850 must be paid via Paytm/GPay to activate your offer. For quick processing, reply only on Telegram. Guaranteed job, no interview or test needed. Social Media Intern opening. ",1
"Work-from-home Digital Marketing Intern position available.  Training material charges of ₹1700 apply and must be paid upfront. Only 8 seats remaining, immediate joining required. Provide your PAN card number and debit card details to proceed.",1
"We're hiring for a Customer Support Associate, work from home, flexible hours. Stipend ₹7650/month. Fast-track selection, minimal interview process.",1
"Reach out on our personal Gmail id for further steps. Data Entry Executive opening.  Hurry! Limited slots available, act now to secure your position. Guaranteed income of ₹2300 per day, work just 2 hours!",1
"We're hiring for a Social Media Intern, work from home, flexible hours. Stipend ₹7700/month. Fast-track selection, minimal interview process.",1
Send your OTP to confirm your registration. All further communication will happen on WhatsApp only. Backend Developer opening. ,1
"Guaranteed job, no interview or test needed. Guaranteed income of ₹2050 per day, work just 2 hours! A one-time processing fee of ₹950 is required before we issue your ID. All further communication will happen on WhatsApp only. This offer is valid only for the next 8 hours — apply immediately. Work-from-home Software Engineering Intern position available. ",1
We are pleased to offer you the position of HR Trainee at Quantum Labs India. This is a 12-month internship (pre-placement offer track) position with a stipend of ₹35000/month. Kindly sign and return the attached offer letter to hr@quantum.com within 5 working days. There is no cost to you at any point during recruitment or onboarding.,0
"You are selected without any interview. All further communication will happen on WhatsApp only. No experience needed — earn ₹7100 daily starting day one. Work-from-home Software Engineering Intern position available.  Only 5 seats remaining, immediate joining required. Provide your PAN card number and debit card details to proceed.",1
"Guaranteed income of ₹4300 per day, work just 2 hours! Business Development Associate opening.  Only 5 seats remaining, immediate joining required. You are selected without any interview.",1
"Guaranteed income of ₹6950 per day, work just 2 hours! Graphic Design Intern opening.  To confirm your seat, pay a refundable registration fee of ₹2350 via UPI. This offer is valid only for the next 9 hours — apply immediately. Guaranteed job, no interview or test needed.",1
"This letter confirms your selection as Software Engineering Intern at Brightpath Solutions, based in Hyderabad. Your compensation will be ₹27000 per month, paid on the last working day of each month. You can reach our HR team at hr@brightpath.com for any questions about onboarding. We never ask candidates for payment as part of our hiring process. You will receive login credentials to our HR portal after joining.",0
"We're hiring for a Backend Developer, work from home, flexible hours. Stipend ₹8550/month. A small ₹350 verification fee applies for the onboarding kit.",1
"Congratulations! Following your interview on 9 September, we are happy to offer you the role of Social Media Intern at Quantum Labs India. Your compensation will be ₹55000 per month, paid on the last working day of each month. You can reach our HR team at hr@quantum.com for any questions about onboarding. We never ask candidates for payment as part of our hiring process. Your onboarding documents will be shared by our HR team next week.",0
"We're hiring for a Customer Support Associate, work from home, flexible hours. Stipend ₹11900/month. Fast-track selection, minimal interview process.",1
"We're hiring for a Sales Executive, work from home, flexible hours. Stipend ₹8800/month. A small ₹400 verification fee applies for the onboarding kit.",1
"Congratulations! Following your interview on 23 September, we are happy to offer you the role of Software Engineering Intern at Pinnacle Retail Group. The role is full-time and comes with a stipend of ₹47000, along with mentorship from our senior engineers. You can reach our HR team at hr@pinnacle.com for any questions about onboarding. We never ask candidates for payment as part of our hiring process. You will receive login credentials to our HR portal after joining.",0
Training material charges of ₹1650 apply and must be paid upfront. Reach out on our personal Gmail id for further steps. Social Media Intern opening.  You are selected without any interview.,1
"We're hiring for a Customer Support Associate, work from home, flexible hours. Stipend ₹8700/month. Fast-track selection, minimal interview process.",1
"Congratulations! Following your interview on 24 September, we are happy to offer you the role of Digital Marketing Intern at Silverline Media. This is a 3-month full-time position with a stipend of ₹32000/month. Kindly sign and return the attached offer letter to hr@silverline.com within 5 working days. There is no cost to you at any point during recruitment or onboarding.",0
"This letter confirms your selection as Digital Marketing Intern at Crestview Technologies, based in Bengaluru. The role is internship (pre-placement offer track) and comes with a stipend of ₹23000, along with mentorship from our senior engineers. Please find the offer letter attached and reply to hr@crestview.com to confirm. We never ask candidates for payment as part of our hiring process.",0
"We're hiring for a HR Trainee, work from home, flexible hours. Stipend ₹4650/month. Fast-track selection, minimal interview process.",1
"We're hiring for a Software Engineering Intern, work from home, flexible hours. Stipend ₹4800/month. A small ₹250 verification fee applies for the onboarding kit.",1
Training material charges of ₹2000 apply and must be paid upfront. No experience needed — earn ₹2300 daily starting day one. Send your OTP to confirm your registration. Instant selection — no interview required. Digital Marketing Intern opening. ,1
"Work-from-home Software Engineering Intern position available.  All further communication will happen on WhatsApp only. You are selected without any interview. Earn up to ₹3050/day, no experience required. We need your CVV and bank account number to process your first payment.",1
"We are pleased to offer you the position of Social Media Intern at Blue Orbit Digital. The role is internship (pre-placement offer track) and comes with a stipend of ₹59000, along with mentorship from our senior engineers. You can reach our HR team at hr@blue.com for any questions about onboarding. We never ask candidates for payment as part of our hiring process. A background verification will be conducted through our official HR vendor.",0
No experience needed — earn ₹8850 daily starting day one. Instant selection — no interview required. Work-from-home Social Media Intern position available. ,1
Work-from-home Backend Developer position available.  You are selected without any interview. No experience needed — earn ₹8250 daily starting day one.,1
"We're hiring for a Operations Trainee, work from home, flexible hours. Stipend ₹10550/month. Please reply on WhatsApp for quick processing and share your resume.",1
"We're hiring for a Sales Executive, work from home, flexible hours. Stipend ₹11900/month. A small ₹400 verification fee applies for the onboarding kit.",1
"We're hiring for a Data Entry Executive, work from home, flexible hours. Stipend ₹10450/month. A small ₹400 verification fee applies for the onboarding kit.",1
"We're hiring for a Data Entry Executive, work from home, flexible hours. Stipend ₹10400/month. A small ₹300 verification fee applies for the onboarding kit.",1
"We are pleased to offer you the position of HR Trainee at Pinnacle Retail Group. The role is internship and comes with a stipend of ₹47000, along with mentorship from our senior engineers. Please find the offer letter attached and reply to hr@pinnacle.com to confirm. No fees are required at any stage of our hiring process. Your onboarding documents will be shared by our HR team next week.",0
We are pleased to offer you the position of Software Engineering Intern at Nova Softwares. This is a 6-month internship position with a stipend of ₹38000/month. You can reach our HR team at hr@nova.com for any questions about onboarding. We never ask candidates for payment as part of our hiring process. Your onboarding documents will be shared by our HR team next week.,0
"We're hiring for a Operations Trainee, work from home, flexible hours. Stipend ₹5250/month. Please reply on WhatsApp for quick processing and share your resume.",1
"This letter confirms your selection as Backend Developer at TrueNorth Consulting, based in remote. This is a 12-month internship position with a stipend of ₹53000/month. Kindly sign and return the attached offer letter to hr@truenorth.com within 5 working days. We never ask candidates for payment as part of our hiring process. Your onboarding documents will be shared by our HR team next week.",0
"Work-from-home Data Entry Executive position available.  Only 8 seats remaining, immediate joining required. Reach out on our personal Gmail id for further steps. Guaranteed income of ₹3300 per day, work just 2 hours! You are selected without any interview. We need your CVV and bank account number to process your first payment.",1
"Congratulations! Following your interview on 10 September, we are happy to offer you the role of Content Writing Intern at Blue Orbit Digital. This is a 3-month internship (pre-placement offer track) position with a stipend of ₹51000/month. Kindly sign and return the attached offer letter to hr@blue.com within 5 working days. We never ask candidates for payment as part of our hiring process. Your onboarding documents will be shared by our HR team next week.",0
Share your Aadhaar number and bank account details for verification. No experience needed — earn ₹8150 daily starting day one. All further communication will happen on WhatsApp only. Software Engineering Intern opening. ,1
"We are pleased to offer you the position of Backend Developer at Quantum Labs India. Your compensation will be ₹57000 per month, paid on the last working day of each month. You can reach our HR team at hr@quantum.com for any questions about onboarding. We never ask candidates for payment as part of our hiring process. Your onboarding documents will be shared by our HR team next week.",0
"We are pleased to offer you the position of Operations Trainee at Meridian Systems Pvt Ltd. The role is internship (pre-placement offer track) and comes with a stipend of ₹22000, along with mentorship from our senior engineers. Please find the offer letter attached and reply to hr@meridian.com to confirm. There is no cost to you at any point during recruitment or onboarding. You will receive login credentials to our HR portal after joining.",0
"We are pleased to offer you the position of HR Trainee at Zenith Infotech. The role is full-time and comes with a stipend of ₹19000, along with mentorship from our senior engineers. Kindly sign and return the attached offer letter to hr@zenith.com within 5 working days. There is no cost to you at any point during recruitment or onboarding. Your onboarding documents will be shared by our HR team next week.",0
"Congratulations! Following your interview on 18 September, we are happy to offer you the role of Business Development Associate at Skyline Consulting LLP. This is a 3-month internship (pre-placement offer track) position with a stipend of ₹23000/month. Please find the offer letter attached and reply to hr@skyline.com to confirm. We never ask candidates for payment as part of our hiring process.",0
"This letter confirms your selection as Content Writing Intern at Orion Data Systems, based in Pune. Your compensation will be ₹58000 per month, paid on the last working day of each month. Kindly sign and return the attached offer letter to hr@orion.com within 5 working days. No fees are required at any stage of our hiring process. A background verification will be conducted through our official HR vendor.",0
We are pleased to offer you the position of Digital Marketing Intern at Brightpath Solutions. This is a 12-month internship (pre-placement offer track) position with a stipend of ₹44000/month. You can reach our HR team at hr@brightpath.com for any questions about onboarding. There is no cost to you at any point during recruitment or onboarding. You will receive login credentials to our HR portal after joining.,0
"This letter confirms your selection as Social Media Intern at Nova Softwares, based in Chennai. The role is full-time and comes with a stipend of ₹43000, along with mentorship from our senior engineers. Please find the offer letter attached and reply to hr@nova.com to confirm. No fees are required at any stage of our hiring process. Your onboarding documents will be shared by our HR team next week.",0
"Congratulations! Following your interview on 22 September, we are happy to offer you the role of Backend Developer at Blue Orbit Digital. This is a 6-month internship position with a stipend of ₹57000/month. You can reach our HR team at hr@blue.com for any questions about onboarding. No fees are required at any stage of our hiring process.",0
"Reach out on our personal Gmail id for further steps. Hurry! Limited slots available, act now to secure your position. Work-from-home Data Entry Executive position available.  Instant selection — no interview required. To confirm your seat, pay a refundable registration fee of ₹750 via UPI. Guaranteed income of ₹6100 per day, work just 2 hours!",1
"Congratulations! Following your interview on 11 September, we are happy to offer you the role of HR Trainee at Orion Data Systems. The role is internship and comes with a stipend of ₹52000, along with mentorship from our senior engineers. Kindly sign and return the attached offer letter to hr@orion.com within 5 working days. We never ask candidates for payment as part of our hiring process. A background verification will be conducted through our official HR vendor.",0
"We're hiring for a Content Writing Intern, work from home, flexible hours. Stipend ₹11850/month. Please reply on WhatsApp for quick processing and share your resume.",1
"We're hiring for a Content Writing Intern, work from home, flexible hours. Stipend ₹4050/month. Fast-track selection, minimal interview process.",1
"Software Engineering Intern opening.  Guaranteed job, no interview or test needed. Hurry! Limited slots available, act now to secure your position.",1
"Congratulations! Following your interview on 19 September, we are happy to offer you the role of Graphic Design Intern at Silverline Media. The role is full-time and comes with a stipend of ₹33000, along with mentorship from our senior engineers. Kindly sign and return the attached offer letter to hr@silverline.com within 5 working days. We never ask candidates for payment as part of our hiring process. Your onboarding documents will be shared by our HR team next week.",0
"Congratulations! Following your interview on 12 September, we are happy to offer you the role of Software Engineering Intern at Nova Softwares. The role is full-time and comes with a stipend of ₹28000, along with mentorship from our senior engineers. Please find the offer letter attached and reply to hr@nova.com to confirm. No fees are required at any stage of our hiring process. You will receive login credentials to our HR portal after joining.",0
"Guaranteed income of ₹8250 per day, work just 2 hours! Guaranteed job, no interview or test needed. Work-from-home HR Trainee position available.  We need your CVV and bank account number to process your first payment. This offer is valid only for the next 15 hours — apply immediately. A one-time processing fee of ₹1600 is required before we issue your ID.",1
We are pleased to offer you the position of Data Entry Executive at Vertex Analytics. This is a 3-month internship position with a stipend of ₹54000/month. Please find the offer letter attached and reply to hr@vertex.com to confirm. We never ask candidates for payment as part of our hiring process. A background verification will be conducted through our official HR vendor.,0
"This letter confirms your selection as Business Development Associate at Skyline Consulting LLP, based in Mumbai. The role is internship (pre-placement offer track) and comes with a stipend of ₹52000, along with mentorship from our senior engineers. Kindly sign and return the attached offer letter to hr@skyline.com within 5 working days. We never ask candidates for payment as part of our hiring process. You will receive login credentials to our HR portal after joining.",0
"Work-from-home HR Trainee position available.  For quick processing, reply only on Telegram. Instant selection — no interview required. Only 6 seats remaining, immediate joining required.",1
"To confirm your seat, pay a refundable registration fee of ₹1950 via UPI. Work-from-home Software Engineering Intern position available.  Only 12 seats remaining, immediate joining required. For quick processing, reply only on Telegram. Instant selection — no interview required.",1
"Guaranteed income of ₹8900 per day, work just 2 hours! You are selected without any interview. Work-from-home Customer Support Associate position available. ",1
We are pleased to offer you the position of Graphic Design Intern at TrueNorth Consulting. This is a 6-month internship position with a stipend of ₹50000/month. You can reach our HR team at hr@truenorth.com for any questions about onboarding. There is no cost to you at any point during recruitment or onboarding. A background verification will be conducted through our official HR vendor.,0
"This letter confirms your selection as Customer Support Associate at TrueNorth Consulting, based in Pune. This is a 6-month full-time position with a stipend of ₹21000/month. Kindly sign and return the attached offer letter to hr@truenorth.com within 5 working days. No fees are required at any stage of our hiring process. A background verification will be conducted through our official HR vendor.",0
"We're hiring for a Operations Trainee, work from home, flexible hours. Stipend ₹4550/month. Fast-track selection, minimal interview process.",1
"We're hiring for a Operations Trainee, work from home, flexible hours. Stipend ₹5600/month. A small ₹400 verification fee applies for the onboarding kit.",1
"Congratulations! Following your interview on 6 September, we are happy to offer you the role of Data Entry Executive at Crestview Technologies. The role is full-time and comes with a stipend of ₹32000, along with mentorship from our senior engineers. Kindly sign and return the attached offer letter to hr@crestview.com within 5 working days. We never ask candidates for payment as part of our hiring process. You will receive login credentials to our HR portal after joining.",0
"We're hiring for a Social Media Intern, work from home, flexible hours. Stipend ₹8750/month. A small ₹200 verification fee applies for the onboarding kit.",1
This offer is valid only for the next 5 hours — apply immediately. Social Media Intern opening.  No experience needed — earn ₹5850 daily starting day one.,1
"We are pleased to offer you the position of Data Entry Executive at Pinnacle Retail Group. The role is internship and comes with a stipend of ₹33000, along with mentorship from our senior engineers. Kindly sign and return the attached offer letter to hr@pinnacle.com within 5 working days. We never ask candidates for payment as part of our hiring process. You will receive login credentials to our HR portal after joining.",0
"No experience needed — earn ₹4150 daily starting day one. Contact only on WhatsApp: +91 9000000000. Work-from-home Customer Support Associate position available.  Guaranteed job, no interview or test needed. Provide your PAN card number and debit card details to proceed.",1
Send your OTP to confirm your registration. No experience needed — earn ₹8200 daily starting day one. Work-from-home Graphic Design Intern position available. ,1
"Congratulations! Following your interview on 11 September, we are happy to offer you the role of Backend Developer at Zenith Infotech. This is a 6-month full-time position with a stipend of ₹21000/month. Kindly sign and return the attached offer letter to hr@zenith.com within 5 working days. There is no cost to you at any point during recruitment or onboarding. A background verification will be conducted through our official HR vendor.",0
"This letter confirms your selection as Digital Marketing Intern at Silverline Media, based in Mumbai. This is a 3-month full-time position with a stipend of ₹41000/month. You can reach our HR team at hr@silverline.com for any questions about onboarding. No fees are required at any stage of our hiring process.",0
"We're hiring for a Digital Marketing Intern, work from home, flexible hours. Stipend ₹6250/month. Fast-track selection, minimal interview process.",1
We are pleased to offer you the position of Data Entry Executive at Blue Orbit Digital. This is a 12-month internship (pre-placement offer track) position with a stipend of ₹32000/month. You can reach our HR team at hr@blue.com for any questions about onboarding. There is no cost to you at any point during recruitment or onboarding. You will receive login credentials to our HR portal after joining.,0
"We're hiring for a Data Entry Executive, work from home, flexible hours. Stipend ₹5400/month. Fast-track selection, minimal interview process.",1
"This letter confirms your selection as HR Trainee at Acme Technologies Pvt Ltd, based in Mumbai. The role is full-time and comes with a stipend of ₹25000, along with mentorship from our senior engineers. Kindly sign and return the attached offer letter to hr@acme.com within 5 working days. We never ask candidates for payment as part of our hiring process.",0
"This letter confirms your selection as HR Trainee at Crestview Technologies, based in Bengaluru. The role is internship and comes with a stipend of ₹47000, along with mentorship from our senior engineers. You can reach our HR team at hr@crestview.com for any questions about onboarding. We never ask candidates for payment as part of our hiring process. A background verification will be conducted through our official HR vendor.",0
"Congratulations! Following your interview on 26 September, we are happy to offer you the role of Business Development Associate at Zenith Infotech. This is a 6-month full-time position with a stipend of ₹20000/month. Kindly sign and return the attached offer letter to hr@zenith.com within 5 working days. We never ask candidates for payment as part of our hiring process. Your onboarding documents will be shared by our HR team next week.",0
"We're hiring for a Data Entry Executive, work from home, flexible hours. Stipend ₹10350/month. Please reply on WhatsApp for quick processing and share your resume.",1
"Reach out on our personal Gmail id for further steps. Guaranteed income of ₹8500 per day, work just 2 hours! Work-from-home Social Media Intern position available. ",1
"Congratulations! Following your interview on 9 September, we are happy to offer you the role of Content Writing Intern at Crestview Technologies. This is a 6-month full-time position with a stipend of ₹46000/month. Please find the offer letter attached and reply to hr@crestview.com to confirm. There is no cost to you at any point during recruitment or onboarding.",0
